PurchaseId,Buyer,Vendor,Unit,Order Date,Order Number,Description,Amount,Delivery Date,Note,Cheshbonit Vendor,Chesbonit Delivery,InputDate,Payed By,new_date,new_date1,apt
0399509d,holdings.office1@gmail.com,9a38660a,0417,1/6/2022,13921217,ארנונה, ₪144.80,1/6/2022,14.12-31.12,Purchases_Files_/0399509d.Cheshbonit Vendor.103504.80.pdf,,,,#VALUE!,2022-01,
a8aae1e2,holdings.office1@gmail.com,0596564a,2620,1/13/2022,0-895607,חשבון גז, ₪39.85,1/13/2022,21.11.21-13.1.22,Purchases_Files_/a8aae1e2.Cheshbonit Vendor.104503.85.pdf,,,,#VALUE!,2022-01,U097
f43dd6fd,holdings.office1@gmail.com,0596564a,0424,1/13/2022,0-074691,חשבון גז, ₪39.85,1/13/2022,21.11.21-13.1.22,Purchases_Files_/f43dd6fd.Cheshbonit Vendor.104628.85.pdf,,,,#VALUE!,2022-01,
3e8f5cc8,holdings.office1@gmail.com,0596564a,1706,1/13/2022,0-072215,חשבון גז, ₪39.85,1/13/2022,21.11.21-13.1.22,Purchases_Files_/3e8f5cc8.Cheshbonit Vendor.104743.85.pdf,,,,#VALUE!,2022-01,U052
f74fc1a4,holdings.office1@gmail.com,fb4521e2,0424,1/16/2022,0873141,חשבון חשמל, ₪66.96,1/16/2022,11.11.21-9.1.22,Purchases_Images/f74fc1a4.Cheshbonit Vendor.105247.png,,,,#VALUE!,2022-01,
172c5d3b,holdings.office1@gmail.com,fb4521e2,2620,1/16/2022,0955138,חשבון חשמל, ₪84.16,1/16/2022,17.11.21-10.1.22,Purchases_Images/172c5d3b.Cheshbonit Vendor.105433.png,,,,#VALUE!,2022-01,U097
33ae0afc,holdings.office1@gmail.com,fb4521e2,1706,1/16/2022,0008870,חשבון חשמל, ₪71.98,1/16/2022,8.11.21-9.1.22,Purchases_Images/33ae0afc.Cheshbonit Vendor.112801.png,,,,#VALUE!,2022-01,U052
55bedccc,holdings.office1@gmail.com,fb4521e2,2805,1/16/2022,0042846,חשבון חשמל, ₪30.48,1/16/2022,28.12.21-9.1.22,Purchases_Images/55bedccc.Cheshbonit Vendor.112932.png,,,,#VALUE!,2022-01,U102
dc50dbaf,holdings.office1@gmail.com,fb4521e2,1824,1/17/2022,0885202,חשבון חשמל, ₪48.50,1/17/2022,30.11.21-12.1.22,Purchases_Images/dc50dbaf.Cheshbonit Vendor.113059.png,,,,#VALUE!,2022-01,U052
ae902497,holdings.office1@gmail.com,fb4521e2,3204,1/19/2022,0010777,חשבון חשמל, ₪68.12,1/19/2022,17.11.21-17.1.22,Purchases_Images/ae902497.Cheshbonit Vendor.113215.png,,,,#VALUE!,2022-01,U102
0dfa9622,holdings.office1@gmail.com,fb4521e2,3246,1/19/2022,0081208,חשבון חשמל, ₪68.12,1/19/2022,17.11.21-17.1.22,Purchases_Images/0dfa9622.Cheshbonit Vendor.113407.png,,,,#VALUE!,2022-01,U102
26b6e7e4,holdings.office1@gmail.com,fb4521e2,3242,1/19/2022,0225573,חשבון חשמל, ₪50.27,1/19/2022,17.11.21-17.1.22,Purchases_Images/26b6e7e4.Cheshbonit Vendor.113609.png,,,,,2022-01,U102
b0c09c7b,holdings.office1@gmail.com,fb4521e2,3225,1/19/2022,0259598,חשבון חשמל, ₪80.27,1/19/2022,17.11.21-17.1.22,Purchases_Images/b0c09c7b.Cheshbonit Vendor.113733.png,,,,,2022-01,U102
2a7be183,holdings.office1@gmail.com,fb4521e2,2603,1/19/2022,0323519,חשבון חשמל, ₪73.18,1/19/2022,17.11.21-17.1.22,Purchases_Images/2a7be183.Cheshbonit Vendor.114039.png,,,,,2022-01,U097
2ca4eec9,holdings.office1@gmail.com,fb4521e2,3228,1/19/2022,0372581,חשבון חשמל, ₪52.31,1/19/2022,17.11.21-17.1.22,Purchases_Images/2ca4eec9.Cheshbonit Vendor.080931.png,,,,,2022-01,U102
f46f7991,holdings.office1@gmail.com,fb4521e2,2604,1/19/2022,0524090,חשבון חשמל, ₪68.12,1/19/2022,17.11.21-17.1.22,Purchases_Images/f46f7991.Cheshbonit Vendor.081036.png,,,,,2022-01,U097
9b1c36c7,holdings.office1@gmail.com,fb4521e2,2606,1/19/2022,0576371,חשבון חשמל, ₪68.12,1/19/2022,17.11.21-17.1.22,Purchases_Images/9b1c36c7.Cheshbonit Vendor.081153.png,,,,,2022-01,U097
c7a5441d,holdings.office1@gmail.com,fb4521e2,2025,1/23/2022,0281485,חשבון חשמל, ₪50.59,1/23/2022,17.11.21-18.1.22,Purchases_Images/c7a5441d.Cheshbonit Vendor.081351.png,,,,,2022-01,U095
47269725,holdings.office1@gmail.com,fb4521e2,1711,1/23/2022,0628693,חשבון חשמל, ₪77.32,1/23/2022,8.11.21-18.1.22,Purchases_Images/47269725.Cheshbonit Vendor.091826.png,,,,,2022-01,U052
a9ba5e24,holdings.office1@gmail.com,fb4521e2,1726,1/23/2022,0474551,חשבון חשמל, ₪140.76,1/23/2022,17.11.21-18.1.22,Purchases_Images/a9ba5e24.Cheshbonit Vendor.091936.png,,,,,2022-01,U052
8f5cb623,holdings.office1@gmail.com,fb4521e2,0953,1/23/2022,0502070,חשבון חשמל, ₪497.43,1/23/2022,17.11.21-18.1.22,Purchases_Images/8f5cb623.Cheshbonit Vendor.092054.png,,,,,2022-01,
c3c430ff,holdings.office1@gmail.com,fb4521e2,2023,1/23/2022,0139717,חשבון חשמל, ₪450.31,1/23/2022,17.11.21-18.1.22,Purchases_Images/c3c430ff.Cheshbonit Vendor.092156.png,,,,,2022-01,U095
e56097a2,holdings.office1@gmail.com,fb4521e2,0416,1/23/2022,0084848,חשבון חשמל, ₪76.31,1/23/2022,8.11.21-18.1.22,Purchases_Images/e56097a2.Cheshbonit Vendor.092307.png,,,,,2022-01,
e472af78,holdings.office1@gmail.com,fb4521e2,0905,1/23/2022,0214916,חשבון חשמל, ₪73.85,1/23/2022,11.11.21-18.1.22,Purchases_Images/e472af78.Cheshbonit Vendor.092437.png,,,,,2022-01,
6ba3ae38,holdings.office1@gmail.com,fb4521e2,1715,1/23/2022,0284034,חשבון חשמל, ₪50.59,1/23/2022,17.11.21-18.1.22,Purchases_Images/6ba3ae38.Cheshbonit Vendor.092546.png,,,,,2022-01,U052
d73b0082,holdings.office1@gmail.com,fb4521e2,2809,1/23/2022,0388603,חשבון חשמל, ₪117.14,1/23/2022,18.11.21-18.1.22,Purchases_Images/d73b0082.Cheshbonit Vendor.092922.png,,,,,2022-01,U102
102984b1,holdings.office1@gmail.com,fb4521e2,1903,1/23/2022,0434845,חשבון חשמל, ₪85.21,1/23/2022,11.11.21-18.1.22,Purchases_Images/102984b1.Cheshbonit Vendor.093808.png,,,,,2022-01,U094
51b6f612,holdings.office1@gmail.com,fb4521e2,2047,1/23/2022,0487785,חשבון חשמל, ₪57.18,1/23/2022,9.12.21-18.1.22,Purchases_Images/51b6f612.Cheshbonit Vendor.093927.png,,,,,2022-01,U095
7353c873,holdings.office1@gmail.com,fb4521e2,0413,1/23/2022,0521518,חשבון חשמל, ₪62.75,1/23/2022,17.11.21-18.1.22,Purchases_Images/7353c873.Cheshbonit Vendor.094844.png,,,,,2022-01,
6efe7e91,holdings.office1@gmail.com,fb4521e2,1714,1/23/2022,0554709,חשבון חשמל, ₪76.31,1/23/2022,8.11.21-18.1.22,Purchases_Images/6efe7e91.Cheshbonit Vendor.095029.png,,,,,2022-01,U052
2b8386ea,holdings.office1@gmail.com,fb4521e2,3005,1/23/2022,0586024,חשבון חשמל, ₪69.75,1/23/2022,16.11.21-18.1.22,Purchases_Images/2b8386ea.Cheshbonit Vendor.095304.png,,,,,2022-01,U102
34428eff,holdings.office1@gmail.com,fb4521e2,0443,1/23/2022,0620906,חשבון חשמל, ₪97.27,1/23/2022,0620906,Purchases_Images/34428eff.Cheshbonit Vendor.095618.png,,,,,2022-01,
1cc16caf,holdings.office1@gmail.com,fb4521e2,0914,1/23/2022,0666065,חשבון חשמל, ₪50.59,1/23/2022,17.11.21-18.1.22,Purchases_Images/1cc16caf.Cheshbonit Vendor.095859.png,,,,,2022-01,
457ed30b,holdings.office1@gmail.com,fb4521e2,1912,1/23/2022,0741157,חשבון חשמל, ₪506.54,1/23/2022,17.11.21-18.1.22,Purchases_Images/457ed30b.Cheshbonit Vendor.100011.png,,,,,2022-01,U095
347ae28e,holdings.office1@gmail.com,fb4521e2,1723,1/23/2022,0825125,חשבון חשמל, ₪395.94,1/23/2022,11.11.21-18.1.22,Purchases_Images/347ae28e.Cheshbonit Vendor.100119.png,,,,,2022-01,U052
4afd2111,holdings.office1@gmail.com,fb4521e2,3008,1/23/2022,0912568,חשבון חשמל, ₪331.57,1/23/2022,16.11.21-18.1.22,Purchases_Images/4afd2111.Cheshbonit Vendor.100244.png,,,,,2022-01,U102
f9514099,holdings.office1@gmail.com,fb4521e2,3013,1/23/2022,0954875,חשבון חשמל, ₪337.65,1/23/2022,16.11.21-18.1.22,Purchases_Images/f9514099.Cheshbonit Vendor.100358.png,,,,,2022-01,U102
f798c998,holdings.office1@gmail.com,fb4521e2,1822,1/23/2022,0334599,חשבון חשמל, ₪103.05,1/23/2022,9.11.21-18.1.22,Purchases_Images/f798c998.Cheshbonit Vendor.100805.png,,,,,2022-01,U052
13959b93,holdings.office1@gmail.com,fb4521e2,3006,1/23/2022,0513630,חשבון חשמל, ₪78.68,1/23/2022,24.10.21-18.1.22,Purchases_Images/13959b93.Cheshbonit Vendor.100933.png,,,,,2022-01,U102
eb3e548d,holdings.office1@gmail.com,fb4521e2,1729,1/23/2022,0715755,חשבון חשמל, ₪693.48,1/23/2022,17.11.21-18.1.22,Purchases_Images/eb3e548d.Cheshbonit Vendor.101043.png,,,,,2022-01,U052
557c20a5,holdings.office1@gmail.com,fb4521e2,2052,1/23/2022,0558692,חשבון חשמל, ₪68.94,1/23/2022,17.11.21-18.1.22,Purchases_Images/557c20a5.Cheshbonit Vendor.101909.png,,,,,2022-01,U095
33450843,holdings.office1@gmail.com,0596564a,0443,1/24/2022,228008301,חשבון גז, ₪44.11,1/24/2022,19.11.21-19.1.22,Purchases_Files_/33450843.Cheshbonit Vendor.102114.11.pdf,,,,,2022-01,
9d61ed70,holdings.office1@gmail.com,0596564a,1714,1/24/2022,228008308,חשבון גז, ₪44.11,1/24/2022,19.11.21-19.1.22,Purchases_Files_/9d61ed70.Cheshbonit Vendor.102210.11.pdf,,,,,2022-01,U052
3952e8e8,holdings.office1@gmail.com,0596564a,0416,1/24/2022,228008303,חשבון גז, ₪33.38,1/24/2022,19.11.21-19.1.22,Purchases_Files_/3952e8e8.Cheshbonit Vendor.102312.38.pdf,,,,,2022-01,
458a41b4,holdings.office1@gmail.com,0596564a,1726,1/24/2022,228008304,חשבון גז, ₪44.11,1/24/2022,19.11.21-19.1.22,Purchases_Files_/458a41b4.Cheshbonit Vendor.102412.11.pdf,,,,,2022-01,U052
c09b520b,holdings.office1@gmail.com,0596564a,0914,1/24/2022,228008335,חשבון גז, ₪44.11,1/24/2022,19.11.21-19.1.22,Purchases_Files_/c09b520b.Cheshbonit Vendor.102512.11.pdf,,,,,2022-01,
08d10275,holdings.office1@gmail.com,0596564a,1715,1/24/2022,228008338,חשבון גז, ₪44.11,1/24/2022,19.11.21-19.1.22,Purchases_Files_/08d10275.Cheshbonit Vendor.102606.11.pdf,,,,,2022-01,U052
ea3d5667,holdings.office1@gmail.com,0596564a,0413,1/24/2022,228008336,חשבון גז, ₪44.11,1/24/2022,19.11.21-19.1.22,Purchases_Files_/ea3d5667.Cheshbonit Vendor.102720.11.pdf,,,,,2022-01,
f0e134aa,holdings.office1@gmail.com,0596564a,0953,1/24/2022,228008333,חשבון גז, ₪157.10,1/24/2022,19.11.21-19.1.22,Purchases_Files_/f0e134aa.Cheshbonit Vendor.102823.10.pdf,,,,,2022-01,
3715a2d2,holdings.office1@gmail.com,fb4521e2,1405,1/25/2022,0163915,חשבון חשמל, ₪104.29,1/25/2022,17.11.21-18.1.22,Purchases_Images/3715a2d2.Cheshbonit Vendor.102932.png,,,,,2022-01,U052
17599eb4,holdings.office1@gmail.com,fc46cf6f,2646,1/27/2022,0369280,חשבון מים, ₪273.77,1/27/2022,תשלום מונה חדש לאחר שנגנב,Purchases_Files_/17599eb4.Cheshbonit Vendor.103247.77.pdf,,,,,2022-01,U097
b734f433,holdings.office1@gmail.com,fc46cf6f,2642,1/27/2022,0337717,חשבון מים, ₪273.77,1/27/2022,תשלום מונה חדש לאחר שנגנב,Purchases_Files_/b734f433.Cheshbonit Vendor.103519.77.pdf,,,,,2022-01,U097
2ecc6d2b,holdings.office1@gmail.com,fb4521e2,1701,2/16/2022,0159392,חשבון חשמל, ₪55.83,2/16/2022,30.12.21-12.2.22,Purchases_Images/2ecc6d2b.Cheshbonit Vendor.103751.png,,,,,2022-02,U052
fd911545,holdings.office1@gmail.com,9a38660a,2702,2/16/2022,1002218,ארנונה, ₪644.30,2/16/2022,ינואר-פברואר 2022,Purchases_Files_/fd911545.Cheshbonit Vendor.103915.30.pdf,,,,,2022-02,U097
fd448324,holdings.office1@gmail.com,9a38660a,186dafa2a,2/16/2022,999218,ארנונה," ₪5,643.80",2/16/2022,1-2.2022 תשלום ארנונה HD,Purchases_Files_/fd448324.Cheshbonit Vendor.104031.80.pdf,,,,,2022-02,U094
54fb0beb,holdings.office1@gmail.com,9a38660a,186dafa2a,2/16/2022,10001218,ארנונה," ₪3,411.30",2/16/2022,תשלום ארנונה 1-2.2022 KA,Purchases_Files_/54fb0beb.Cheshbonit Vendor.104141.30.pdf,,,,,2022-02,U094
0685ea72,holdings.office1@gmail.com,0596564a,2812,2/21/2022,118945,חשבון גז, ₪220.00,2/21/2022,תשלום עבור התקנת כיריים ותנור חדשים,Purchases_Files_/0685ea72.Cheshbonit Vendor.110030.pdf,,,,,2022-02,U102
3b6ad022,holdings.office1@gmail.com,fb4521e2,2013,2/23/2022,0622456,חשבון חשמל, ₪40.74,2/23/2022,15.1.22-19.2.22,Purchases_Images/3b6ad022.Cheshbonit Vendor.110903.png,,,,,2022-02,U095
3d9a3364,holdings.office1@gmail.com,0596564a,0926,2/24/2022,,חשבון גז, ₪500.00,2/24/2022,התקנת מונה חדש וכיריים,Purchases_Files_/3d9a3364.Cheshbonit Vendor.110956.pdf,,,,,2022-02,
a14486f7,holdings.office1@gmail.com,0596564a,3228,2/24/2022,970970,חשבון גז, ₪37.21,2/24/2022,דצמבר-ינואר,Purchases_Files_/a14486f7.Cheshbonit Vendor.113455.21.pdf,,,,,2022-02,U102
9651d012,holdings.office1@gmail.com,0596564a,3205,2/24/2022,997650,חשבון גז, ₪37.21,2/24/2022,דצמבר-ינואר,Purchases_Files_/9651d012.Cheshbonit Vendor.113635.21.pdf,,,,,2022-02,U102
663a3273,holdings.office1@gmail.com,0596564a,3204,2/24/2022,18259,חשבון גז, ₪37.21,2/24/2022,דצמבר-ינואר,Purchases_Files_/663a3273.Cheshbonit Vendor.113931.21.pdf,,,,,2022-02,U102
1bfe6c35,holdings.office1@gmail.com,0596564a,2025,2/24/2022,39040,חשבון גז, ₪37.21,2/24/2022,דצמבר-ינואר,Purchases_Files_/1bfe6c35.Cheshbonit Vendor.114040.21.pdf,,,,,2022-02,U095
b26c83ff,holdings.office1@gmail.com,fc46cf6f,2702,2/27/2022,0477331,חשבון מים, ₪252.59,2/27/2022,דצמבר-ינואר,Purchases_Files_/b26c83ff.Cheshbonit Vendor.114201.59.pdf,,,,,2022-02,U097
6f521791,holdings.office1@gmail.com,fc46cf6f,1709,2/27/2022,0459404,חשבון מים, ₪22.89,2/27/2022,דצמבר-ינואר,Purchases_Files_/6f521791.Cheshbonit Vendor.114309.89.pdf,,,,,2022-02,U052
2d044394,holdings.office1@gmail.com,fc46cf6f,186dafa2a,2/27/2022,0394775,חשבון מים," ₪1,316.24",2/27/2022,תשלום מים של כל היחידות של קרן אבירם דצמבר-ינואר,Purchases_Files_/2d044394.Cheshbonit Vendor.114549.24.pdf,,,,,2022-02,U094
5d17ef59,holdings.office1@gmail.com,0596564a,2008,2/28/2022,808758,חשבון גז, ₪13.95,2/28/2022,1.2.22-23.2.22,Purchases_Files_/5d17ef59.Cheshbonit Vendor.065130.95.pdf,,,,,2022-02,U095
cb05542a,holdings.office1@gmail.com,0596564a,2052,3/14/2022,,חשבון גז, ₪963.00,3/14/2022,התקנת מונה וחיבור חדש לגז,Purchases_Images/cb05542a.Cheshbonit Vendor.065310.jpg,,,,,2022-03,U095
f3a1b3b7,holdings.office1@gmail.com,0596564a,2052,3/14/2022,,חשבון גז, ₪220.00,3/14/2022,חיבור כיריים,Purchases_Images/f3a1b3b7.Cheshbonit Vendor.071639.jpg,,,,,2022-03,U095
e8034fa4,holdings.office1@gmail.com,0596564a,927,3/15/2022,0929505,חשבון גז, ₪61.96,3/15/2022,תשלום פיקדון לגז,Purchases_Files_/e8034fa4.Cheshbonit Vendor.071757.96.pdf,,,,,2022-03,U102
665f0aec,holdings.office1@gmail.com,fb4521e2,2812,3/15/2022,0375576,חשבון חשמל, ₪72.67,3/15/2022,25.1.22-8.3.22,Purchases_Images/665f0aec.Cheshbonit Vendor.071913.png,,,,,2022-03,U102
43b2a144,holdings.office1@gmail.com,0596564a,0905,3/15/2022,0590182,חשבון גז, ₪39.14,3/15/2022,גמר חשבון,Purchases_Files_/43b2a144.Cheshbonit Vendor.072024.14.pdf,,,,,2022-03,
57480fbd,holdings.office1@gmail.com,fb4521e2,1927,3/16/2022,534503,חשבון חשמל, ₪121.86,3/16/2022,17.11.21-15.3.22,Purchases_Files_/57480fbd.Cheshbonit Vendor.072130.86.pdf,,,,,2022-03,U095
600b7027,holdings.office1@gmail.com,fb4521e2,3208,3/16/2022,612606,חשבון חשמל, ₪109.63,3/16/2022,17.11.21-15.3.22,Purchases_Files_/600b7027.Cheshbonit Vendor.072235.63.pdf,,,,,2022-03,U102
16a4d18f,holdings.office1@gmail.com,fb4521e2,1330,3/16/2022,710616,חשבון חשמל, ₪109.63,3/16/2022,29.12.21-15.3.22,Purchases_Files_/16a4d18f.Cheshbonit Vendor.072339.63.pdf,,,,,2022-03,
4461b383,holdings.office1@gmail.com,fb4521e2,2023,3/22/2022,0427872,חשבון חשמל, ₪589.68,3/22/2022,19.1.22-15.3.22,Purchases_Images/4461b383.Cheshbonit Vendor.072437.png,,,,,2022-03,U095
bf0079a2,holdings.office1@gmail.com,fb4521e2,2809,3/22/2022,0563916,חשבון חשמל, ₪56.86,3/22/2022,19.1.22-17.3.22,Purchases_Images/bf0079a2.Cheshbonit Vendor.072535.png,,,,,2022-03,U102
b06f06af,holdings.office1@gmail.com,fb4521e2,3203,3/22/2022,0616102,חשבון חשמל, ₪67.56,3/22/2022,2.1.22-15.3.22,Purchases_Images/b06f06af.Cheshbonit Vendor.072633.png,,,,,2022-03,U102
3d56963c,holdings.office1@gmail.com,fb4521e2,1903,3/22/2022,0713024,חשבון חשמל, ₪147.64,3/22/2022,19.1.22-15.3.22,Purchases_Images/3d56963c.Cheshbonit Vendor.072738.png,,,,,2022-03,U094
f4586c13,holdings.office1@gmail.com,fb4521e2,2047,3/22/2022,0872176,חשבון חשמל, ₪55.29,3/22/2022,19.1.22-15.3.22,Purchases_Images/f4586c13.Cheshbonit Vendor.072841.png,,,,,2022-03,U095
eac8ded8,holdings.office1@gmail.com,fb4521e2,2052,3/22/2022,0915025,חשבון חשמל, ₪68.32,3/22/2022,19.1.22-15.3.22,Purchases_Images/eac8ded8.Cheshbonit Vendor.072942.png,,,,,2022-03,U095
6b4c5089,holdings.office1@gmail.com,fb4521e2,0905,3/22/2022,0978288,חשבון חשמל, ₪48.65,3/22/2022,19.1.22-14.3.22,Purchases_Images/6b4c5089.Cheshbonit Vendor.073105.png,,,,,2022-03,
275df0f7,holdings.office1@gmail.com,fb4521e2,3205,3/22/2022,0060897,חשבון חשמל, ₪81.57,3/22/2022,28.12.21-15.3.22,Purchases_Images/275df0f7.Cheshbonit Vendor.073206.png,,,,,2022-03,U102
7c9d6775,holdings.office1@gmail.com,fb4521e2,3013,3/22/2022,0170704,חשבון חשמל, ₪615.49,3/22/2022,19.1.22-17.3.22,Purchases_Images/7c9d6775.Cheshbonit Vendor.073555.png,,,,,2022-03,U102
070ee771,holdings.office1@gmail.com,fb4521e2,1729,3/22/2022,0324343,חשבון חשמל, ₪591.03,3/22/2022,19.1.22-15.3.22,Purchases_Images/070ee771.Cheshbonit Vendor.073649.png,,,,,2022-03,U052
4c65a004,holdings.office1@gmail.com,fb4521e2,2603,3/22/2022,0306514,חשבון חשמל, ₪50.29,3/22/2022,18.1.22-15.3.22,Purchases_Images/4c65a004.Cheshbonit Vendor.073744.png,,,,,2022-03,U097
6541c619,holdings.office1@gmail.com,fb4521e2,1726,3/22/2022,0327874,חשבון חשמל, ₪152.93,3/22/2022,19.1.22-15.3.22,Purchases_Images/6541c619.Cheshbonit Vendor.073842.png,,,,,2022-03,U052
dec1f54f,holdings.office1@gmail.com,fb4521e2,3008,3/22/2022,0484436,חשבון חשמל, ₪486.50,3/22/2022,19.1.22-17.3.22,Purchases_Images/dec1f54f.Cheshbonit Vendor.073942.png,,,,,2022-03,U102
668d1ac0,holdings.office1@gmail.com,fb4521e2,435,3/22/2022,0577692,חשבון חשמל, ₪55.73,3/22/2022,12.1.22-16.3.22,Purchases_Images/668d1ac0.Cheshbonit Vendor.074034.png,,,,,2022-03,U102
2a383e76,yuri@emmaleh.com,b3269088,3205,4/25/2022,,"Moving (Hovala) , Small Fridge"," ₪1,019.00",4/26/2022,899 + 120 moving,Purchases_Files_/2a383e76.Cheshbonit Vendor.082324.pdf,,,,,2022-04,U102
6ee3f03c,holdings.office1@gmail.com,fb4521e2,3004,3/22/2022,0607937,חשבון חשמל, ₪115.31,3/22/2022,28.12.21-17.3.22,Purchases_Images/6ee3f03c.Cheshbonit Vendor.074757.png,,,,,2022-03,U102
4e3553b4,holdings.office1@gmail.com,fb4521e2,1912,3/22/2022,0676536,חשבון חשמל, ₪566.87,3/22/2022,19.1.22-15.3.22,Purchases_Images/4e3553b4.Cheshbonit Vendor.074933.png,,,,,2022-03,U095
f2ca220a,holdings.office1@gmail.com,fb4521e2,0953,3/22/2022,0726612,חשבון חשמל, ₪426.25,3/22/2022,19.1.22-15.3.22,Purchases_Images/f2ca220a.Cheshbonit Vendor.075052.png,,,,,2022-03,
8b2126bb,holdings.office1@gmail.com,fb4521e2,1723,3/22/2022,0774448,חשבון חשמל, ₪697.96,3/22/2022,19.1.22-15.3.22,Purchases_Images/8b2126bb.Cheshbonit Vendor.075219.png,,,,,2022-03,U052
dea399cf,holdings.office1@gmail.com,fc46cf6f,2052,3/22/2022,0821249,חשבון מים, ₪21.12,3/22/2022,פברואר-מרץ,Purchases_Files_/dea399cf.Cheshbonit Vendor.075407.12.pdf,,,,,2022-03,U095
112138c1,holdings.office1@gmail.com,0596564a,0905,3/22/2022,10503217,חשבון גז, ₪1.43,3/23/2022,15.3.22-17.3.22,Purchases_Files_/112138c1.Cheshbonit Vendor.075546.43.pdf,,,,,2022-03,
39115cf9,holdings.office1@gmail.com,0596564a,0443,3/23/2022,10503335,חשבון גז, ₪40.56,3/23/2022,20.1.22-17.3.22,Purchases_Files_/39115cf9.Cheshbonit Vendor.080057.56.pdf,,,,,2022-03,
1e76bc34,holdings.office1@gmail.com,0596564a,0416,3/23/2022,10504901,חשבון גז, ₪33.99,3/23/2022,20.1.22-17.3.22,Purchases_Files_/1e76bc34.Cheshbonit Vendor.080925.99.pdf,,,,,2022-03,
e861590f,holdings.office1@gmail.com,0596564a,0914,3/23/2022,10505112,חשבון גז, ₪40.56,1/20/2022,20.1.22-17.3.22,Purchases_Files_/e861590f.Cheshbonit Vendor.081734.56.pdf,,,,,2022-03,
61bd4a8a,holdings.office1@gmail.com,0596564a,435,3/23/2022,10505385,חשבון גז, ₪84.27,3/23/2022,20.1.22-17.3.22,Purchases_Files_/61bd4a8a.Cheshbonit Vendor.081857.27.pdf,,,,,2022-03,U102
01e632d6,holdings.office1@gmail.com,0596564a,1726,3/23/2022,10505433,חשבון גז, ₪48.06,3/23/2022,20.1.22-17.3.22,Purchases_Files_/01e632d6.Cheshbonit Vendor.082146.06.pdf,,,,,2022-03,U052
ecfb2c14,holdings.office1@gmail.com,0596564a,1715,3/23/2022,10505513,חשבון גז, ₪40.56,3/23/2022,20.1.22-17.3.22,Purchases_Files_/ecfb2c14.Cheshbonit Vendor.090901.56.pdf,,,,,2022-03,U052
717ff051,holdings.office1@gmail.com,0596564a,0413,3/23/2022,10505635,חשבון גז, ₪40.56,3/23/2022,20.1.22-17.3.22,Purchases_Files_/717ff051.Cheshbonit Vendor.091217.56.pdf,,,,,2022-03,
99d647b3,holdings.office1@gmail.com,0596564a,0953,3/23/2022,10505871,חשבון גז, ₪156.20,3/23/2022,20.1.22-17.3.22,Purchases_Files_/99d647b3.Cheshbonit Vendor.091450.20.pdf,,,,,2022-03,
f06d9e1e,holdings.office1@gmail.com,fb4521e2,1405,3/23/2022,0304865,חשבון חשמל," ₪1,892.72",3/23/2022,17.11.21-15.3.22,Purchases_Images/f06d9e1e.Cheshbonit Vendor.091613.png,,,,,2022-03,U052
fa3636b1,holdings.office1@gmail.com,fb4521e2,0417,3/24/2022,0063461,חשבון חשמל, ₪79.52,3/24/2022,14.12.21-24.3.22,Purchases_Files_/fa3636b1.Cheshbonit Vendor.091746.52.pdf,,,,,2022-03,
ef486d1d,holdings.office1@gmail.com,fb4521e2,1709,3/27/2022,0893040,חשבון חשמל, ₪90.09,3/27/2022,10.1.22-28.2.22,Purchases_Files_/ef486d1d.Cheshbonit Vendor.091855.09.pdf,,,,,2022-03,U052
f9751944,holdings.office1@gmail.com,0596564a,1332,3/23/2022,954000937,חשבון גז, ₪250.00,3/23/2022,התקנת תנור משולב,Purchases_Files_/f9751944.Cheshbonit Vendor.092126.pdf,,,,,2022-03,U052
8a79028c,holdings.office1@gmail.com,0596564a,1822,3/31/2022,0316968,חשבון גז, ₪47.80,3/31/2022,ינואר-מרץ,Purchases_Files_/8a79028c.Cheshbonit Vendor.093909.80.pdf,,,,,2022-03,U052
324003f0,holdings.office1@gmail.com,0596564a,0905,3/31/2022,0785295,חשבון גז, ₪250.00,3/31/2022,חיבור גז,Purchases_Files_/324003f0.Cheshbonit Vendor.092704.pdf,,,,,2022-03,
9ae9750f,holdings.office1@gmail.com,fb4521e2,1822,4/5/2022,0-127100,חשבון חשמל, ₪45.25,4/5/2022,19.1-16.3,Purchases_Images/9ae9750f.Cheshbonit Vendor.093529.png,,,,,2022-04,U052
5fad7d4b,holdings.office1@gmail.com,fb4521e2,2603,4/7/2022,0-326827,חשבון חשמל, ₪24.61,4/7/2022,16.3-2.4,Purchases_Images/5fad7d4b.Cheshbonit Vendor.093628.png,,,,,2022-04,U097
0f6a1149,holdings.office1@gmail.com,fb4521e2,3004,4/10/2022,676103,חשבון חשמל, ₪7.97,4/10/2022,18.3-24.3,Purchases_Files_/0f6a1149.Cheshbonit Vendor.093726.97.pdf,,,,,2022-04,U102
73219d7a,holdings.office1@gmail.com,fb4521e2,3217,4/11/2022,0-526392,חשבון חשמל," ₪1,454.95",4/11/2022,הדייר שילם בהעברה לחשבון השקעות 900 שח מתוך החשבון,Purchases_Files_/73219d7a.Cheshbonit Vendor.094025.95.pdf,,,,,2022-04,U102
